PeXrefScanner report for C:\servers\scum\SCUM\Binaries\Win64\SCUMServer.exe 
ImageBase=0x140000000 
Searched strings: 
  [UTF-16] "Player must be developer" @ VA 0x1459550e0 
  [UTF-16] "Not authorized to execute command" @ VA 0x145955180 
  [UTF-16] "Command is on cooldown. Try again later." @ VA 0x145955120 
  [UTF-16] "Command is disabled in shipping build" @ VA 0x145955090 
 
=== XREF: [UTF-16] "Command is on cooldown. Try again later." at VA 0x1418c7c75 (file offset 0x18c7275) === 
  0x1418c7ae5  xor [rax-0x75], cl 
  0x14090ac5d  mov rcx, [0x00000001474AA598]
  0x14090ac64  lea rax, [0x00000001474D4A08]
  0x14090ac6b  xor esi, esi
  0x14090ac6d  mov [rsp+0x20], rax
  0x14090ac72  lea r9, [rsp+0x40]
  0x14090ac77  mov [rsp+0x40], rsi
  0x14090ac7c  lea r8, [0x00000001451927B8]
  0x14090ac83  mov [rsp+0x48], rsi
  0x14090ac88  lea rdx, [0x00000001451927D0]
  0x14090ac8f  call 0x0000000142A8AC10
  0x14090ac94  cmp [rsp+0x48], esi
  0x14090ac98  lea r14, [0x000000014518FE40]
  0x14090ac9f  mov rbx, r14
  0x14090aca2  cmovnz rbx, [rsp+0x40]
  0x14090aca8  call 0x00000001445EB0C0
  0x14090acad  xor r9d, r9d
  0x14090acb0  mov [rsp+0x28], rsi
  0x14090acb5  mov r8, rbx
  0x14090acb8  mov [rsp+0x20], esi
  0x14090acbc  xor edx, edx
  0x14090acbe  mov rcx, rax
  0x14090acc1  call 0x0000000142D12580
  0x14090acc6  mov rbx, rax
  0x14090acc9  test rax, rax
  0x14090accc  jnz 0x000000014090AD0A
  0x14090acce  cmp [rsp+0x48], esi
  0x14090acd2  lea rax, [0x0000000145192E80]
  0x14090acd9  lea r9d, [rsi+0x01]
  0x14090acdd  mov edx, 0xF8B
  0x14090ace2  cmovnz r14, [rsp+0x40]
  0x14090ace8  lea r8, [0x00000001474D5244]
  0x14090acef  mov [rsp+0x28], r14
  0x14090acf4  lea rcx, [0x0000000145190B00]
  0x14090acfb  mov [rsp+0x20], rax
  0x14090ad00  call 0x0000000142A6A540
  0x14090ad05  call 0x0000000142A94470
  0x14090ad0a  mov [rsp+0x50], rsi
  0x14090ad0f  call 0x0000000142CA8380
  0x14090ad14  mov [rsp+0x38], rsi
  0x14090ad19  mov rcx, rax
  0x14090ad1c  mov [rsp+0x30], rsi
  0x14090ad21  xor r9d, r9d
  0x14090ad24  mov [rsp+0x28], sil
  0x14090ad29  mov r8, rsi
  0x14090ad2c  mov rdx, rbx
  0x14090ad2f  mov [rsp+0x20], rsi
  0x14090ad34  call 0x000000014090C520
  0x14090ad39  mov rcx, [rsp+0x40]
  0x14090ad3e  mov [0x000000014766E1C8], rax
  0x14090ad45  test rcx, rcx
  0x14090ad48  jz 0x000000014090AD4F
  0x14090ad4a  call 0x0000000142A0D370
  0x14090ad4f  lea rcx, [rbp-0x38]
  0x14090ad53  call 0x000000014090CA70
  0x14090ad58  movaps xmm2, xmm6
  0x14090ad5b  movaps xmm1, xmm7
  0x14090ad5e  mov ecx, 0x0B
  0x14090ad63  call 0x000000014090A820
  0x14090ad68  call 0x0000000143E878B0
  0x14090ad6d  mov rcx, rax
  0x14090ad70  mov rdx, [rax]
  0x14090ad73  call [rdx+0x18]
  0x14090ad76  call 0x00000001447C61C0
  0x14090ad7b  test rax, rax
  0x14090ad7e  jz 0x000000014090AD8D
  0x14090ad80  call 0x00000001447C61C0
  0x14090ad85  mov rcx, rax
  0x14090ad88  call 0x00000001447C8A00
  0x14090ad8d  lea rdx, [0x0000000145192ED8]
  0x14090ad94  lea rcx, [rbp-0x20]
  0x14090ad98  call 0x0000000140D780A0
  0x14090ad9d  mov rcx, [0x000000014766E1C8]
  0x14090ada4  call 0x0000000144524640
  0x14090ada9  lea rcx, [rbp-0x20]
  0x14090adad  call 0x000000014090CA70
  0x14090adb2  movaps xmm2, xmm6
  0x14090adb5  movaps xmm1, xmm7
  0x14090adb8  mov ecx, 0x0C
  0x14090adbd  call 0x000000014090A820
  0x14090adc2  lea rdx, [0x0000000145192EF8]
  0x14090adc9  lea rcx, [rbp-0x08]
  0x14090adcd  call 0x0000000140D780A0
  0x14090add2  lea rcx, [rsp+0x58]
  0x14090add7  call [0x0000000145139788]
  0x14090addd  xorps xmm0, xmm0
  0x14090ade0  lea rcx, [rsp+0x60]
  0x14090ade5  cvtsi2sd xmm0, [rsp+0x58]
  0x14090adec  mulsd xmm0, [0x000000014749F680]
  0x14090adf4  addsd xmm0, [0x00000001451939A0]
  0x14090adfc  movsd [0x00000001474D4688], xmm0
  0x14090ae04  mov [r15+0x28], rsi
  0x14090ae08  mov [r15+0x20], rsi
  0x14090ae0c  mov [r15+0x18], rsi
  0x14090ae10  call [0x0000000145139788]
  0x14090ae16  mov eax, [rsp+0x60]
  0x14090ae1a  movsd xmm0, qword ptr [r15+0x20]
  0x14090ae20  mov [r15+0x30], eax
  0x14090ae24  divsd xmm0, [0x00000001471B3218]
  0x14090ae2c  cvtpd2ps xmm1, xmm0
  0x14090ae30  cvttss2si eax, xmm1
  0x14090ae34  movsxd rcx, eax
  0x14090ae37  mov [r15+0x28], rcx
  0x14090ae3b  lea rcx, [rbp-0x08]
  0x14090ae3f  call 0x000000014090CA70
  0x14090ae44  lea rcx, [rbp+0x10]
  0x14090ae48  call 0x00000001429F2C30
  0x14090ae4d  movss xmm1, dword ptr [0x00000001451939B4]
  0x14090ae55  lea rcx, [rbp+0xF0]
  0x14090ae5c  mov r8, rax
  0x14090ae5f  call 0x0000000142AD4B40
  0x14090ae64  mov rbx, [rbp+0x18]
  0x14090ae68  test rbx, rbx
  0x14090ae6b  jz 0x000000014090AE9B
  0x14090ae6d  mov eax, edi
  0x14090ae6f  lock xadd [rbx+0x08], eax
  0x14090ae74  cmp eax, 0x01
  0x14090ae77  jnz 0x000000014090AE9B
  0x14090ae79  mov rax, [rbx]
  0x14090ae7c  mov rcx, rbx
  0x14090ae7f  call [rax]
  0x14090ae81  mov eax, edi
  0x14090ae83  lock xadd [rbx+0x0C], eax
  0x14090ae88  cmp eax, 0x01
  0x14090ae8b  jnz 0x000000014090AE9B
  0x14090ae8d  mov rax, [rbx]
  0x14090ae90  mov edx, 0x01
  0x14090ae95  mov rcx, rbx
  0x14090ae98  call [rax+0x08]
  0x14090ae9b  lea rdx, [0x0000000145192F08]
  0x14090aea2  lea rcx, [rbp+0x28]
  0x14090aea6  call 0x0000000140D780A0
  0x14090aeab  mov rcx, [0x000000014766E1C8]
  0x14090aeb2  mov rdx, r15
  0x14090aeb5  mov rax, [rcx]
  0x14090aeb8  call [rax+0x290]
  0x14090aebe  lea rcx, [rbp+0x28]
  0x14090aec2  call 0x000000014090CA70
  0x14090aec7  lea rcx, [0x00000001471B3490]
  0x14090aece  call 0x000000014090E880
  0x14090aed3  lea rcx, [rbp+0x40]
  0x14090aed7  call 0x00000001429F2C30
  0x14090aedc  movss xmm1, dword ptr [0x00000001451939B0]
  0x14090aee4  lea rcx, [rbp+0xF0]
  0x14090aeeb  mov r8, rax
  0x14090aeee  call 0x0000000142AD4B40
  0x14090aef3  mov rbx, [rbp+0x48]
  0x14090aef7  test rbx, rbx
  0x14090aefa  jz 0x000000014090AF2A
  0x14090aefc  mov eax, edi
  0x14090aefe  lock xadd [rbx+0x08], eax
  0x14090af03  cmp eax, 0x01
  0x14090af06  jnz 0x000000014090AF2A
  0x14090af08  mov rax, [rbx]
  0x14090af0b  mov rcx, rbx
  0x14090af0e  call [rax]
  0x14090af10  mov eax, edi
  0x14090af12  lock xadd [rbx+0x0C], eax
  0x14090af17  cmp eax, 0x01
  0x14090af1a  jnz 0x000000014090AF2A
  0x14090af1c  mov rax, [rbx]
  0x14090af1f  mov edx, 0x01
  0x14090af24  mov rcx, rbx
  0x14090af27  call [rax+0x08]
  0x14090af2a  call 0x00000001429DAEC0
  0x14090af2f  test al, al
  0x14090af31  jz 0x000000014090B03E
  0x14090af37  lea rdx, [0x0000000145192F18]
  0x14090af3e  lea rcx, [rbp+0x58]
  0x14090af42  call 0x0000000140D780A0
  0x14090af47  cmp [0x00000001474B45E1], sil
  0x14090af4e  jnz 0x000000014090B015
  0x14090af54  mov r8d, 0x01
  0x14090af5a  lea rdx, [0x0000000145192F30]
  0x14090af61  lea rcx, [rsp+0x68]
  0x14090af66  call 0x0000000142AF6110
  0x14090af6b  mov rbx, [rax]
  0x14090af6e  call 0x0000000142AD8E50
  0x14090af73  mov rcx, rax
  0x14090af76  mov rdx, rbx
  0x14090af79  call 0x0000000142ADCD60
  0x14090af7e  lea rdx, [rsp+0x70]
  0x14090af83  mov rcx, rax
  0x14090af86  mov r8, [rax]
  0x14090af89  call [r8+0x48]
  0x14090af8d  lea r14, [r15+0x48]
  0x14090af91  cmp r14, rax
  0x14090af94  jz 0x000000014090AFDB
  0x14090af96  mov rcx, [rax]
  0x14090af99  mov [r14], rcx
  0x14090af9c  mov [rax], rsi
  0x14090af9f  mov rcx, [rax+0x08]
  0x14090afa3  mov rbx, [r14+0x08]
  0x14090afa7  cmp rcx, rbx
  0x14090afaa  jz 0x000000014090AFDB
  0x14090afac  mov [rax+0x08], rsi
  0x14090afb0  mov [r14+0x08], rcx
  0x14090afb4  test rbx, rbx
  0x14090afb7  jz 0x000000014090AFDB
  0x14090afb9  sub dword ptr [rbx+0x08], 0x01
  0x14090afbd  jnz 0x000000014090AFDB
  0x14090afbf  mov rax, [rbx]
  0x14090afc2  mov rcx, rbx
  0x14090afc5  call [rax]
  0x14090afc7  sub dword ptr [rbx+0x0C], 0x01
  0x14090afcb  jnz 0x000000014090AFDB
  0x14090afcd  mov rax, [rbx]
  0x14090afd0  mov edx, 0x01
  0x14090afd5  mov rcx, rbx
  0x14090afd8  call [rax+0x08]
  0x14090afdb  mov rbx, [rsp+0x78]
  0x14090afe0  test rbx, rbx
  0x14090afe3  jz 0x000000014090B007
  0x14090afe5  sub dword ptr [rbx+0x08], 0x01
  0x14090afe9  jnz 0x000000014090B007
  0x14090afeb  mov rax, [rbx]
  0x14090afee  mov rcx, rbx
  0x14090aff1  call [rax]
  0x14090aff3  sub dword ptr [rbx+0x0C], 0x01
  0x14090aff7  jnz 0x000000014090B007
  0x14090aff9  mov rax, [rbx]
  0x14090affc  mov edx, 0x01
  0x14090b001  mov rcx, rbx
  0x14090b004  call [rax+0x08]
  0x14090b007  mov rcx, [r14]
  0x14090b00a  test rcx, rcx
  0x14090b00d  jz 0x000000014090B015
  0x14090b00f  mov rax, [rcx]
  0x14090b012  call [rax+0x08]
  0x14090b015  mov ecx, 0x10
  0x14090b01a  call 0x00000001419EFA90
  0x14090b01f  test rax, rax
  0x14090b022  jz 0x000000014090B02E
  0x14090b024  mov rcx, rax
  0x14090b027  call 0x000000014411D680
  0x14090b02c  jmp 0x000000014090B031
  0x14090b02e  mov rax, rsi
  0x14090b031  lea rcx, [rbp+0x58]
  0x14090b035  mov [r15+0x40], rax
  0x14090b039  call 0x000000014090CA70
  0x14090b03e  lea rdx, [0x0000000145192F40]
  0x14090b045  lea rcx, [rbp-0x80]
  0x14090b049  call 0x0000000140D780A0
  0x14090b04e  call 0x0000000142B1F5F0
  0x14090b053  mov edx, 0x08
  0x14090b058  mov rcx, rax
  0x14090b05b  mov r8, [rax]
  0x14090b05e  call [r8+0x18]
  0x14090b062  test al, al
  0x14090b064  jz 0x000000014090B2AE
  0x14090b06a  call 0x0000000142B1F550
  0x14090b06f  mov edx, 0x08
  0x14090b074  mov rcx, rax
  0x14090b077  mov r8, [rax]
  0x14090b07a  call [r8+0x18]
  0x14090b07e  test al, al
  0x14090b080  jz 0x000000014090B2AE
  0x14090b086  lea rcx, [rbp-0x80]
  0x14090b08a  call 0x000000014090CA70
  0x14090b08f  lea rdx, [0x0000000145192FE8]
  0x14090b096  lea rcx, [rbp+0x70]
  0x14090b09a  call 0x0000000140D780A0
  0x14090b09f  mov rcx, [0x000000014766E1C8]
  0x14090b0a6  mov rax, [rcx]
  0x14090b0a9  call [rax+0x298]
  0x14090b0af  lea rcx, [rbp+0x70]
  0x14090b0b3  call 0x000000014090CA70
  0x14090b0b8  movaps xmm2, xmm6
  0x14090b0bb  movaps xmm1, xmm7
  0x14090b0be  mov ecx, 0x0D
  0x14090b0c3  call 0x000000014090A820
  0x14090b0c8  call 0x00000001447C61C0
  0x14090b0cd  test rax, rax
  0x14090b0d0  jz 0x000000014090B11D
  0x14090b0d2  call 0x00000001447C61C0
  0x14090b0d7  mov rcx, rax
  0x14090b0da  mov dl, 0x02
  0x14090b0dc  call 0x00000001447C6B20
  0x14090b0e1  test al, al
  0x14090b0e3  jz 0x000000014090B11D
  0x14090b0e5  lea rdx, [0x0000000145193000]
  0x14090b0ec  lea rcx, [rbp+0x88]
  0x14090b0f3  call 0x0000000140D780A0
  0x14090b0f8  call 0x00000001447C61C0
  0x14090b0fd  mov rcx, rax
  0x14090b100  mov dl, 0x01
  0x14090b102  call 0x00000001447C8B20
  0x14090b107  call 0x00000001447C61C0
  0x14090b10c  mov rcx, rax
  0x14090b10f  call 0x00000001447C8B70
  0x14090b114  lea rcx, [rbp+0x88]
  0x14090b11b  jmp 0x000000014090B148
  0x14090b11d  lea rdx, [0x0000000145193028]
  0x14090b124  lea rcx, [rbp+0xA0]
  0x14090b12b  call 0x0000000140D780A0
  0x14090b130  call 0x0000000143E878B0
  0x14090b135  xor edx, edx
  0x14090b137  mov rcx, rax
  0x14090b13a  mov r8, [rax]
  0x14090b13d  call [r8+0x50]
  0x14090b141  lea rcx, [rbp+0xA0]
  0x14090b148  call 0x000000014090CA70
  0x14090b14d  call 0x000000014090A820
  0x14090b152  movaps xmm2, xmm6
  0x14090b155  movaps xmm1, xmm7
  0x14090b158  mov ecx, 0x0E
  0x14090b15d  call 0x000000014090A820
  0x14090b162  mov edx, 0x03
  0x14090b167  mov byte ptr [0x00000001474B45E7], 0x01
  0x14090b16e  mov cl, 0x01
  0x14090b170  call 0x0000000144528C00
  0x14090b175  movaps xmm2, xmm6
  0x14090b178  movaps xmm1, xmm7
  0x14090b17b  mov ecx, 0x0F
  0x14090b180  call 0x000000014090A820
  0x14090b185  xor r8d, r8d
  0x14090b188  xor ecx, ecx
  0x14090b18a  lea edx, [r8+0x20]
  0x14090b18e  call 0x0000000142A1E210
  0x14090b193  mov rbx, rax
  0x14090b196  test rax, rax
  0x14090b199  jz 0x000000014090B1ED
  0x14090b19b  lea rax, [0x0000000145869AE0]
  0x14090b1a2  mov [rbx], rax
  0x14090b1a5  call 0x00000001429AD930
  0x14090b1aa  mov [rbx+0x10], rax
  0x14090b1ae  lea r8, [0x00000001451915A8]
  0x14090b1b5  lea rax, [0x00000001409105D0]
  0x14090b1bc  mov [rbx], r8
  0x14090b1bf  lea rdx, [0x00000001474D4940]
  0x14090b1c6  mov [rbx+0x18], rax
  0x14090b1ca  mov rcx, rbx
  0x14090b1cd  call [r8+0x40]
  0x14090b1d1  mov rax, [rbx]
  0x14090b1d4  xor edx, edx
  0x14090b1d6  mov rcx, rbx
  0x14090b1d9  call [rax]
  0x14090b1db  xor r8d, r8d
  0x14090b1de  xor edx, edx
  0x14090b1e0  mov rcx, rbx
  0x14090b1e3  call 0x0000000142A1E210
  0x14090b1e8  mov rbx, rax
  0x14090b1eb  jmp 0x000000014090B22B
  0x14090b1ed  cmp [0x00000001474D4948], esi
  0x14090b1f3  jz 0x000000014090B22B
  0x14090b1f5  mov rcx, [0x00000001474D4940]
  0x14090b1fc  test rcx, rcx
  0x14090b1ff  jz 0x000000014090B22B
  0x14090b201  mov rax, [rcx]
  0x14090b204  xor edx, edx
  0x14090b206  call [rax]
  0x14090b208  mov rcx, [0x00000001474D4940]
  0x14090b20f  test rcx, rcx
  0x14090b212  jz 0x000000014090B225
  0x14090b214  xor r8d, r8d
  0x14090b217  xor edx, edx
  0x14090b219  call 0x0000000142A1E210
  0x14090b21e  mov [0x00000001474D4940], rax
  0x14090b225  mov [0x00000001474D4948], esi
  0x14090b22b  test rbx, rbx
  0x14090b22e  jz 0x000000014090B238
  0x14090b230  mov rcx, rbx
  0x14090b233  call 0x0000000142A0D370
  0x14090b238  call 0x00000001429E1960
  0x14090b23d  mov rcx, rax
  0x14090b240  call 0x00000001429E7BD0
  0x14090b245  call 0x0000000142FB40A0
  0x14090b24a  lea rdx, [0x0000000145193040]
  0x14090b251  lea rcx, [rbp+0xB8]
  0x14090b258  call 0x0000000140D780A0
  0x14090b25d  lea rcx, [0x00000001471B34A8]
  0x14090b264  call 0x000000014090E880
  0x14090b269  lea rcx, [rbp+0xB8]
  0x14090b270  call 0x000000014090CA70
  0x14090b275  call 0x0000000142FB7850
  0x14090b27a  mov cl, 0x08
  0x14090b27c  call 0x0000000142AC3E30
  0x14090b281  cmp byte ptr [0x00000001474D5240], 0x04
  0x14090b288  jb 0x000000014090B2C8
  0x14090b28a  lea rax, [0x0000000145193080]
  0x14090b291  mov r9d, 0x04
  0x14090b297  lea r8, [0x00000001474D5244]
  0x14090b29e  mov [rsp+0x20], rax
  0x14090b2a3  xor edx, edx
  0x14090b2a5  xor ecx, ecx
  0x14090b2a7  call 0x0000000142A6A540
  0x14090b2ac  jmp 0x000000014090B2C8
  0x14090b2ae  lea rcx, [0x0000000145192F90]
  0x14090b2b5  call 0x0000000142A974A0
  0x14090b2ba  lea rcx, [rbp-0x80]
  0x14090b2be  call 0x000000014090CA70
  0x14090b2c3  mov esi, 0x01
  0x14090b2c8  lea rcx, [rbp+0xF0]
  0x14090b2cf  call 0x0000000142AD2880
  0x14090b2d4  mov rbx, [rbp+0x110]
  0x14090b2db  mov byte ptr [rbp+0x13C], 0x00
  0x14090b2e2  test rbx, rbx
  0x14090b2e5  jz 0x000000014090B315
  0x14090b2e7  mov eax, edi
  0x14090b2e9  lock xadd [rbx+0x08], eax
  0x14090b2ee  cmp eax, 0x01
  0x14090b2f1  jnz 0x000000014090B315
  0x14090b2f3  mov rax, [rbx]
  0x14090b2f6  mov rcx, rbx
  0x14090b2f9  call [rax]
  0x14090b2fb  mov eax, edi
  0x14090b2fd  lock xadd [rbx+0x0C], eax
  0x14090b302  cmp eax, 0x01
  0x14090b305  jnz 0x000000014090B315
  0x14090b307  mov rax, [rbx]
  0x14090b30a  mov edx, 0x01
  0x14090b30f  mov rcx, rbx
  0x14090b312  call [rax+0x08]
  0x14090b315  mov rbx, [rbp+0xF8]
  0x14090b31c  test rbx, rbx
  0x14090b31f  jz 0x000000014090B34B
  0x14090b321  mov eax, edi
  0x14090b323  lock xadd [rbx+0x08], eax
  0x14090b328  cmp eax, 0x01
  0x14090b32b  jnz 0x000000014090B34B
  0x14090b32d  mov rax, [rbx]
  0x14090b330  mov rcx, rbx
  0x14090b333  call [rax]
  0x14090b335  lock xadd [rbx+0x0C], edi
  0x14090b33a  cmp edi, 0x01
  0x14090b33d  jnz 0x000000014090B34B
  0x14090b33f  mov r8, [rbx]
  0x14090b342  mov edx, edi
  0x14090b344  mov rcx, rbx
  0x14090b347  call [r8+0x08]
  0x14090b34b  lea rcx, [rbp+0xD0]
  0x14090b352  call 0x000000014090CA70
  0x14090b357  mov eax, esi
  0x14090b359  mov rcx, [rbp+0x160]
  0x14090b360  xor rcx, rsp
  0x14090b363  call 0x0000000145084860
  0x14090b368  lea r11, [rsp+0x290]
  0x14090b370  mov rbx, [r11+0x28]
  0x14090b374  mov rsi, [r11+0x30]
  0x14090b378  mov rdi, [r11+0x38]
  0x14090b37c  movaps xmm6, [r11-0x10]
  0x14090b381  movaps xmm7, [r11-0x20]
  0x14090b386  mov rsp, r11
  0x14090b389  pop r15
  0x14090b38b  pop r14
  0x14090b38d  pop rbp
  0x14090b38e  ret
  0x14090b38f  int3
  0x14090b390  mov [rsp+0x08], rcx
  0x14090b395  push rbp
  0x14090b396  push rbx
  0x14090b397  push rsi
  0x14090b398  push rdi
  0x14090b399  push r12
  0x14090b39b  push r13
  0x14090b39d  push r14
  0x14090b39f  push r15
  0x14090b3a1  lea rbp, [rsp-0x58]
  0x14090b3a6  sub rsp, 0x158
  0x14090b3ad  lea rax, [rbp+0xB0]
  0x14090b3b4  movaps [rsp+0x140], xmm6
  0x14090b3bc  mov [rbp-0x38], rax
  0x14090b3c0  lea rdx, [0x00000001470CB018]
  0x14090b3c7  lea rax, [0x000000014090EA50]
  0x14090b3ce  mov byte ptr [rbp+0xB0], 0x00
  0x14090b3d5  mov r13, rcx
  0x14090b3d8  mov [rbp-0x40], rax
  0x14090b3dc  lea rcx, [rbp-0x40]
  0x14090b3e0  call 0x0000000142A0E0D0
  0x14090b3e5  add rax, 0x10
  0x14090b3e9  mov [rsp+0x58], rax
  0x14090b3ee  mov rcx, [rax]
  0x14090b3f1  mov [rsp+0x60], rcx
  0x14090b3f6  mov rcx, [rax+0x10]
  0x14090b3fa  mov [rsp+0x68], rcx
  0x14090b3ff  mov byte ptr [rsp+0x70], 0x00
  0x14090b404  mov rcx, [rax+0x18]
  0x14090b408  mov [rsp+0x78], rcx
  0x14090b40d  lea rcx, [rsp+0x58]
  0x14090b412  mov [rax+0x18], rcx
  0x14090b416  mov rax, [rsp+0x58]
  0x14090b41b  inc [rax+0x20]
  0x14090b41e  call 0x0000000142A7FD10
  0x14090b423  call 0x00000001429E1960
  0x14090b428  mov rcx, rax
  0x14090b42b  mov dl, 0x01
  0x14090b42d  call 0x00000001429E2B10
  0x14090b432  call 0x00000001429E1840
  0x14090b437  mov rcx, rax
  0x14090b43a  xor edx, edx
  0x14090b43c  call 0x000000014090A820
  0x14090b441  call 0x000000014090A820
  0x14090b446  cmp byte ptr [0x000000014755F719], 0x00
  0x14090b44d  jnz 0x000000014090B45E
  0x14090b44f  mov eax, [0x00000001474A2AC8]
  0x14090b455  test eax, eax
  0x14090b457  jnz 0x000000014090B45E
  0x14090b459  call 0x0000000142F829A0
  0x14090b45e  call 0x0000000143E878B0
  0x14090b463  mov rcx, rax
  0x14090b466  mov rdx, [rax]
  0x14090b469  call [rdx+0x58]
  0x14090b46c  test al, al
  0x14090b46e  jz 0x000000014090B47E
  0x14090b470  call 0x0000000143E878B0
  0x14090b475  mov rcx, rax
  0x14090b478  mov rdx, [rax]
  0x14090b47b  call [rdx+0x60]
  0x14090b47e  mov rcx, [0x000000014749DAC0]
  0x14090b485  mov r14, [0x00000001474B4618]
  0x14090b48c  mov [rbp-0x68], r14
  0x14090b490  test rcx, rcx
  0x14090b493  jnz 0x000000014090B4A1
  0x14090b495  call 0x00000001429D9D50
  0x14090b49a  mov rcx, [0x000000014749DAC0]
  0x14090b4a1  mov rax, [rcx]
  0x14090b4a4  call [rax+0x50]
  0x14090b4a7  lea rcx, [0x00000001471B3550]
  0x14090b4ae  call 0x000000014090E880
  0x14090b4b3  call 0x0000000142AB6030
  0x14090b4b8  mov rcx, rax
  0x14090b4bb  mov rdx, [rax]
  0x14090b4be  call [rdx+0x48]
  0x14090b4c1  cmp byte ptr [0x00000001474D4681], 0x00
  0x14090b4c8  jz 0x000000014090B4DC
  0x14090b4ca  mov rax, [r13+0x28]
  0x14090b4ce  test rax, rax
  0x14090b4d1  jz 0x000000014090B4DC
  0x14090b4d3  cmp [0x00000001474B4618], rax
  0x14090b4da  jnbe 0x000000014090B4F3
  0x14090b4dc  movsd xmm1, qword ptr [r13+0x20]
  0x14090b4e2  xorps xmm0, xmm0
  0x14090b4e5  ucomisd xmm1, xmm0
  0x14090b4e9  jz 0x000000014090B4FA
  0x14090b4eb  comisd xmm1, [r13+0x18]
  0x14090b4f1  jnb 0x000000014090B4FA
  0x14090b4f3  xor ecx, ecx
  0x14090b4f5  call 0x0000000142B12E20
  0x14090b4fa  mov rcx, [0x000000014766E1C8]
  0x14090b501  mov rax, [rcx]
  0x14090b504  call [rax+0x2B8]
  0x14090b50a  mov rcx, [0x000000014766E1C8]
  0x14090b511  mov rdx, r14
  0x14090b514  call 0x00000001445290F0
  0x14090b519  mov rax, [0x000000014766E1C8]
  0x14090b520  mov rbx, [rax+0xC10]
  0x14090b527  movsxd rax, dword ptr [rax+0xC18]
  0x14090b52e  lea rsi, [rbx+rax*8]
  0x14090b532  cmp rbx, rsi
  0x14090b535  jz 0x000000014090B579
  0x14090b537  nop [rax+rax*1], ax
  0x14090b540  mov rax, [rbx]
  0x14090b543  mov rdi, [rax+0x280]
  0x14090b54a  test rdi, rdi
  0x14090b54d  jz 0x000000014090B570
  0x14090b54f  mov rdi, [rdi+0x1A8]
  0x14090b556  call 0x0000000142A1A240
  0x14090b55b  call 0x0000000142F69E80
  0x14090b560  mov r9, [rdi]
  0x14090b563  xor r8d, r8d
  0x14090b566  mov rdx, rax
  0x14090b569  mov rcx, rdi
  0x14090b56c  call [r9+0x18]
  0x14090b570  add rbx, 0x08
  0x14090b574  cmp rbx, rsi
  0x14090b577  jnz 0x000000014090B540
  0x14090b579  mov [rbp-0x80], r14
  0x14090b57d  call 0x0000000142A1A240
  0x14090b582  test al, al
  0x14090b584  jz 0x000000014090B591
  0x14090b586  call 0x0000000142F69E80
  0x14090b58b  lea rcx, [rbp-0x80]
  0x14090b58f  jmp 0x000000014090B59E
  0x14090b591  mov [rbp-0x78], r14
  0x14090b595  call 0x0000000142F69E80
  0x14090b59a  lea rcx, [rbp-0x78]
  0x14090b59e  mov rdx, rax
  0x14090b5a1  call 0x000000014090D950
  0x14090b5a6  mov rcx, [0x000000014766E1C8]
  0x14090b5ad  mov rbx, [rcx+0xC10]
  0x14090b5b4  movsxd rax, dword ptr [rcx+0xC18]
  0x14090b5bb  lea rsi, [rbx+rax*8]
  0x14090b5bf  cmp rbx, rsi
  0x14090b5c2  jz 0x000000014090B60C
  0x14090b5c4  nop [rax], eax
  0x14090b5c8  nop [rax+rax*1], eax
  0x14090b5d0  mov rax, [rbx]
  0x14090b5d3  mov rdi, [rax+0x280]
  0x14090b5da  test rdi, rdi
  0x14090b5dd  jz 0x000000014090B5FC
  0x14090b5df  mov rdi, [rdi+0x1A8]
  0x14090b5e6  call 0x0000000142A1A240
  0x14090b5eb  call 0x0000000142F69E80
  0x14090b5f0  mov rax, [rdi]
  0x14090b5f3  mov rcx, rdi
  0x14090b5f6  call [rax+0x308]
  0x14090b5fc  add rbx, 0x08
  0x14090b600  cmp rbx, rsi
  0x14090b603  jnz 0x000000014090B5D0
  0x14090b605  mov rcx, [0x000000014766E1C8]
  0x14090b60c  movsd xmm1, qword ptr [0x00000001471B3220]
  0x14090b614  cvtpd2ps xmm1, xmm1
  0x14090b618  call 0x0000000143FDFD50
  0x14090b61d  call 0x0000000142B981F0
